1.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,6.931471805599452862e-01
3.000000000000000000e+00,1.098612288668109782e+00
4.000000000000000000e+00,1.386294361119890572e+00
5.000000000000000000e+00,1.609437912434100282e+00
6.000000000000000000e+00,1.791759469228054957e+00
7.000000000000000000e+00,1.945910149055313232e+00
8.000000000000000000e+00,2.079441541679835748e+00
9.000000000000000000e+00,2.197224577336219564e+00
1.000000000000000000e+01,2.302585092994045901e+00
1.100000000000000000e+01,2.397895272798370669e+00
1.200000000000000000e+01,2.484906649788000355e+00
1.300000000000000000e+01,2.564949357461536739e+00
1.400000000000000000e+01,2.639057329615258407e+00
1.500000000000000000e+01,2.708050201102210064e+00
1.600000000000000000e+01,2.772588722239781145e+00
1.700000000000000000e+01,2.833213344056216165e+00
1.800000000000000000e+01,2.890371757896164517e+00
1.900000000000000000e+01,2.944438979166440262e+00
2.000000000000000000e+01,2.995732273553990854e+00
2.100000000000000000e+01,3.044522437723423014e+00
2.200000000000000000e+01,3.091042453358316067e+00
2.300000000000000000e+01,3.135494215929149675e+00
2.400000000000000000e+01,3.178053830347945752e+00
2.500000000000000000e+01,3.218875824868200564e+00
2.600000000000000000e+01,3.258096538021482136e+00
2.700000000000000000e+01,3.295836866004329124e+00
2.800000000000000000e+01,3.332204510175203804e+00
2.900000000000000000e+01,3.367295829986474143e+00
3.000000000000000000e+01,3.401197381662155461e+00
3.100000000000000000e+01,3.433987204485146272e+00
3.200000000000000000e+01,3.465735902799726542e+00
3.300000000000000000e+01,3.496507561466480229e+00
3.400000000000000000e+01,3.526360524616161563e+00
3.500000000000000000e+01,3.555348061489413514e+00
3.600000000000000000e+01,3.583518938456109915e+00
3.700000000000000000e+01,3.610917912644224348e+00
3.800000000000000000e+01,3.637586159726385659e+00
3.900000000000000000e+01,3.663561646129646299e+00
4.000000000000000000e+01,3.688879454113936252e+00
4.100000000000000000e+01,3.713572066704307950e+00
4.200000000000000000e+01,3.737669618283368411e+00
4.300000000000000000e+01,3.761200115693562385e+00
4.400000000000000000e+01,3.784189633918261020e+00
4.500000000000000000e+01,3.806662489770319624e+00
4.600000000000000000e+01,3.828641396489095072e+00
4.700000000000000000e+01,3.850147601710058431e+00
4.800000000000000000e+01,3.871201010907891149e+00
4.900000000000000000e+01,3.891820298110626464e+00
5.000000000000000000e+01,3.912023005428145961e+00
5.100000000000000000e+01,3.931825632724325725e+00
5.200000000000000000e+01,3.951243718581427533e+00
5.300000000000000000e+01,3.970291913552121965e+00
5.400000000000000000e+01,3.988984046564274522e+00
5.500000000000000000e+01,4.007333185232471173e+00
5.600000000000000000e+01,4.025351690735149646e+00
5.700000000000000000e+01,4.043051267834550266e+00
5.800000000000000000e+01,4.060443010546419096e+00
5.900000000000000000e+01,4.077537443905719705e+00
6.000000000000000000e+01,4.094344562222100414e+00
6.100000000000000000e+01,4.110873864173311354e+00
6.200000000000000000e+01,4.127134385045091669e+00
6.300000000000000000e+01,4.143134726391532574e+00
6.400000000000000000e+01,4.158883083359671495e+00
6.500000000000000000e+01,4.174387269895636798e+00
6.600000000000000000e+01,4.189654742026425183e+00
6.700000000000000000e+01,4.204692619390965724e+00
6.800000000000000000e+01,4.219507705176106960e+00
6.900000000000000000e+01,4.234106504597259679e+00
7.000000000000000000e+01,4.248495242049359355e+00
7.100000000000000000e+01,4.262679877041315457e+00
7.200000000000000000e+01,4.276666119016055312e+00
7.300000000000000000e+01,4.290459441148390951e+00
7.400000000000000000e+01,4.304065093204170189e+00
7.500000000000000000e+01,4.317488113536310124e+00
7.600000000000000000e+01,4.330733340286331057e+00
7.700000000000000000e+01,4.343805421853684123e+00
7.800000000000000000e+01,4.356708826689591696e+00
7.900000000000000000e+01,4.369447852467021498e+00
8.000000000000000000e+01,4.382026634673881205e+00
8.100000000000000000e+01,4.394449154672439128e+00
8.200000000000000000e+01,4.406719247264253347e+00
8.300000000000000000e+01,4.418840607796598263e+00
8.400000000000000000e+01,4.430816798843313364e+00
8.500000000000000000e+01,4.442651256490316669e+00
8.600000000000000000e+01,4.454347296253507338e+00
8.700000000000000000e+01,4.465908118654583703e+00
8.800000000000000000e+01,4.477336814478206861e+00
8.900000000000000000e+01,4.488636369732139642e+00
9.000000000000000000e+01,4.499809670330265021e+00
9.100000000000000000e+01,4.510859506516849748e+00
9.200000000000000000e+01,4.521788577049040470e+00
9.300000000000000000e+01,4.532599493153256276e+00
9.400000000000000000e+01,4.543294782270003829e+00
9.500000000000000000e+01,4.553876891600540766e+00
9.600000000000000000e+01,4.564348191467836102e+00
9.700000000000000000e+01,4.574710978503382819e+00
9.800000000000000000e+01,4.584967478670572305e+00
9.900000000000000000e+01,4.595119850134589790e+00
1.000000000000000000e+02,4.605170185988091802e+00
